"appId","title","description","genres","contentRating","released","updated","releaseNotes","version","price","developer","score","reviews","currentVersionScore","currentVersionReviews"
"com.bet365.bet365GamesApp","bet365 Games: Slots & Casino","Exciting slot games, brilliant table games and enjoyable virtual sports – all ready to play in the bet365 Games app. With all the top providers, exciting casino games like Blackjack & Roulette and jackpot slots to play, there really is something for everyone!

Join bet365 Games today and play straight away.

Play all the latest games on your device instantly with a huge selection of casino games such as Roulette, Blackjack and Baccarat. We have lots of traditional casino games, with multiple versions of Blackjack, Roulette and Baccarat for you to play and enjoy.

Spin to win across a wide range of slots - classic slots, video slots, premium slots, video slots and of course jackpot slots, there are so many to choose from! Win with fantastic slot games with bonus games, free spins and massive progressive jackpots.

•	Play the world’s best casino games, such as Blackjack, Roulette and Baccarat
•	All the best slots available, with huge real money jackpots

Use your existing bet365 account to log in, or sign up now.

bet365 Games gives you:

•	All your favourite games in one place
•	Innovative slots and regular new releases
•	Huge jackpots across a selection of games
•	Casino classics such as Blackjack and Roulette

Whether you’re an aspiring spinner or a casino veteran, the bet365 Games app is the perfect games app for you.

We have a massive selection of slots, lots of different Blackjack versions, variations of Roulette and all the best online Casino games.

•	Huge selection of fun, fast-loading games
•	Lots of offers
•	Table games such as Blackjack & Roulette
•	Classic slots
•	Jackpot slots
•	New games every week

Download the bet365 Games app and start playing today! 

Our customer support team is on hand 24/7 to help with any queries.

You must be 18 or over to have a bet365 account.
This is a real money gambling app. Please gamble responsibly.

For the full terms and conditions please follow the link to the Developer Website below.
Please read the bet365 Privacy Policy (see link below) before installing this application. By installing and opening the application you are accepting this policy.

For gambling help and support in the UK, users can contact Gamble Aware at 0808 8020 133 or visit https://www.begambleaware.org.
For gambling help and support in IE, users can contact Gamble Aware at 1800 753 753 or visit http://www.problemgambling.ie.","[""Games"",""Sports"",""Entertainment"",""Casino""]","17+","2017-05-31T16:18:43Z","2019-09-23T10:57:00Z","We've fixed some minor bugs, please keep feeding back as we're always looking to make our app better.","1.8.2",0,"bet365",4.5,3706,4.5,1341
"com.cervomedia.slots.freeslot1","Slots - Pharaoh's Way","••• Download the best multi-slot experience for free today! •••

Fun, excitement and entertainment! Welcome to Slots - Pharaoh's Way!

These slots play just like a dream - Easy to understand, big wins and amazing bonuses!

Gorgeous graphics, smooth animations, fantastic bonuses and atmospherical sounds guarantee a premium slot experience. 

DOWNLOAD NOW IF YOU LIKE SLOTS! YOU WILL LOVE SLOTS - PHARAOH'S WAY!

Features: 

- The first multi slot experience with REALLY GOOD SLOTS!

- Discover incredible games: 5 reels-4 symbols, 3 reels-3 symbols, 25 lines, 50 lines, 10 lines, consecutive symbols, 243 win-ways and many more - All in all, 35 slots and 5 tournaments are available now! WOW! And we add more content constantly!

- State of the art math/game design designed by casino professionals

- Easy to play with multiple convenient features: 
• Fast reel stop 
• Individual reel stop 
• Auto play 

- Discover lots of amazing bonuses 

- Gorgeous presentation/authentic sounds 

- Double up/Gamble (50:50 and 75:25) 

- Game Center High Scores and Achievements 

- Slots - Pharaoh's Way is THE premium slot experience for the iPhone and iPad 

--> Please note:

• This app is for entertainment purposes only!

• No real money or any other real world goods and/or services can be won in this game!
This game uses virtual units called ""Credits"" (visualized by a coin with an egyptian eye on it) to play the game. You can purchase additional credit-packs for real money via the ""Buy"" popup (with the payment method selected in your iTunes account). These credits bought or won cannot be changed back to real money and cashed out, transferred, redeemed or collected in any other way or changed back to any other real world goods and/or services. Once purchased or won, the credits can only be used to play this game.  

• This app does not reflect the actual game play of any casino-, online- or other electronic gaming machine. The payout percentages, odds, payout methods and other features on our for-fun, entertainment only slots are higher/better/different than slot machines in regular/online casinos. You should not expect similar results!

• The developer of this app takes no responsibility or liability with regards to the legal requirements to use this app in the relevant jurisdiction the player is resident and plays the game, and therefore the use of this app is the sole responsibility of the player.

• The player agrees that he/she will comply fully with all applicable laws, regulations, statutes and ordinances which are applicable to use this app.

• Only play this game if you have reached the respective legal age required in your country of residence. If so, play responsibly!","[""Games"",""Entertainment"",""Casino""]","17+","2012-06-10T11:16:12Z","2018-07-24T08:34:01Z","• A new amazing slot: Brave Defender!
• An exciting new map: Sacred Mountain!
• Find a new gift at level 830!
• Thanks for downloading, we really appreciate your loyalty!
• If you encounter any problems, please contact our friendly support staff: support@cervomedia.com","8.0.3",0,"Funstage Spielewebseiten Betriebsges.m.b.H.",4.5,4577,4.5,126
"com.huuuge.casino.texas","Billionaire Casino Slots 777","The Billionaire welcomes you to his Casino with the best slots! Put on your top hat, and go on a quest to become one (a Billionaire, not a casino) yourself! This definitive casino experience guarantees insane amounts of fun and allows you to win incredible prizes! Whether you want to join your friends in a club, or play solo, we’re sure that you will enjoy yourself playing our selection of Casino games, with over 100 SLOTS, AS WELL AS POKER, BACCARAT, ROULETTE and many other games! Download Billionaire Casino™ now!

THE MOST FUN SLOTS & CASINO GAMES

Vegas at your fingertips! With incredible graphics and some of the coolest twists, our slots offer a unique experience!

Hit a guaranteed Jackpot every time you get a Bonus Game in Phoenix Garden!
Play Huuuge Quick Jackpots – the quickest way to win big prizes!
Hit big wins with the help of the legendary Helen of Troy!
Go wild with amazing special symbols in Jade Gem Goddess 2!
Visit King Arthur’s court and win big in Camelot Cash!


THE BIGGEST JACKPOT OF THEM ALL!

Come and start spinning on HUUUGE LINK – a set of four Slots that share a truly HUUUGE Grand Jackpot to see how easy it is to win massive Jackpots in no time! 

A SOCIAL EXPERIENCE

Create a club with your friends, or join one and meet new people while playing slot machines! Compete with other clubs in Leagues and get massive rewards for helping out your fellow members!

- Join your friends in a Club, or create a Club of your own
- Meet awesome new people and spin together
- Win awesome rewards for your dedication
- Spin your Club to Masters League glory!


BECOME A BILLIONAIRE

Nothing is impossible in Billionaire Casino™, which offers a collection of amazing casino games on top of Slots:

- Video Poker: A classic way to have massive fun! Choose your favorite variant among a collection of fun variants such as Jacks or Better, Deuces Wild, Bonus Poker Deluxe and Double Bonus Poker Triple Double Bonus Poker,
- Sit’n’Go Hold’em: Bet, bluff and win your way into massive prizes playing Texas Hold’em in our Sit’n’Go Tournaments! Are you all in?
-  Roulette: Join various tables inspired by famous casino cities, from Vegas to Macau, place your bets and spin the wheel for some Huuuge Wins!
- Baccarat: A game for those of you who love the true classics. With a selection of tables that will offer everyone a bet for their level, who do you think will win, the player or the dealer?
-  Blackjack: Will you hit on a hard 15, or will you stay? Hitting 21 has never been this fun!
-  The Lottery: Get Lottery Tickets by leveling up and win up to 3 Billion Chips by collecting all the required puzzle pieces! 


AWESOME BONUSES
That’s not all! You can win big with our collection of great bonuses:
- Get the Billy Bonus in the Lobby every 15 minutes!
- Visit the Shop every day to collect an additional bonus!


What are you waiting for? Download Billionaire Casino™ now and start spinning the reels on our slots, hitting Wilds, getting Respins and winning Jackpots!


SUPPORT & HELP:

If you need help or support, please contact us at support@huuugegames.com

The Best Casino, Slots Games and Slot Machines are produced for you by Huuuge™

► The game is intended for a mature audience.
► The game does not offer real money gambling or an opportunity to win real money or real prizes.
► Wins made while gambling in social casino games can't be exchanged into real money or real rewards.
► Past success at social casino gambling has no relationship to future success in real money gambling.

Read our Terms of Use (www.huuugegames.com/terms-of-use), Privacy Policy (www.huuugegames.com/privacy-policy) and other important information.

Our games are for entertainment only. All points in the game stay in the game and all game points have no cash value. Although in-game currency can be purchased for real money or won during gameplay, none of the items in the game have any cash value. Our games are intended for adult audiences only.","[""Games"",""Card"",""Casino"",""Entertainment""]","17+","2016-10-20T09:54:23Z","2020-03-07T14:14:47Z","Hey, Spinners!
We've got a new update for Billionaire Casino. Read the below to see what changes you can expect!
As always, we're constantly working to improve the game experience for you. We've added minor tweaks and other bug fixes so you can feel even right at home while spinning!
See you at the Casino! Enjoy spinning and win big!
Let's play together and #StayHuuuge!","5.1.1765",0,"Huuuge Games Sp. z o.o.",4,1213,4,19
"com.luckyo.games.bingo","Bingo Win","Feeling lucky? Try your luck in the Joyful Bingo Games on iOS: Bingo Win with full of leisure and pleasure!

An ideal pastime entertainment for the whole family and party. Grandma's favorite casual online casino game. 

More than 30 themed rooms with delicate art design and jolly BGM. Travel around and claim generous rewards while collecting iconic items. Much more than classic Bingo rules, brand new winning patterns in Super Bingo are to be discovered. Pack up for your adventure now with big win in 2018.  

Play with multiple cards, up to 8 each round and enjoy fantastic bingo rewards. The more cards you buy, the higher chance to call BINGO and WIN BIG! Even better are the various Power Ups that help boost your winning!

Lucky win Casino! Feel the thrill with this online multiplayer games! Live tournament with multiplayers games online all around the world. Challenge yourself and see who gets the first BINGO! 

Bingo Win brings you more:
- Daily Sign-in Bonus. Remember to check back your credits and coins EVERY day.
- Spin Lucky Wheel every 24 hours
- Classic fruit slot machine while waiting for the new round
- Level up Bonus as you unlock more rooms
- Log in through Facebook and invite your fellows. Join in the same room with them to win bingos. Send and request Gifts are also available

Ready to call ""BINGO""? Come in NOW and jump for JOY! Have FUN!

Any suggestions? 
We would love to hear from you! You can reach us, the best support team at: bingowin.service@gmail.com

Already a big fan of Bingo Win? Make sure to LIKE us on Facebook: 
https://www.facebook.com/bingowingames 

Disclaimer:
*Bingo Win is intended for use for amusement purposes only. 
*Bingo Win, which mean that practice or success at social casino gaming does not imply future success at real money gambling.

- The games are intended for an adult audience.
- The games do not offer ""real money gambling"" or an opportunity to win real money or prizes.
- Practice or success at social casino gaming does not imply future success at ""real money gambling.""","[""Games"",""Casino"",""Card"",""Entertainment""]","17+","2017-01-12T00:58:47Z","2018-09-06T22:20:03Z","[Optimization] 
Bug fixes and other minor changes
Feel free to contact us through [Settings] > [Feedback] or bingowin.service@gmail.com if you have any problem or suggestion. 
Like & Follow us on Facebook if you enjoy Bingo Win https://www.facebook.com/bingowingame","1.3.7",0,"Lucky.Ltd",4.5,1584,4.5,1016
"com.zynga.gotslots","Game of Thrones Slots Casino","Winter is coming. The great houses of Westeros are preparing themselves for an all new slots adventure: Game of Thrones Slots Casino. Are you ready to spin the slot machines on your way to the ultimate glory: The Iron Throne? Test your skill in one of the most immersive slot machine games to come out of the Seven Kingdoms. Relive memorable moments by experiencing slot machines with the classic sights, sounds, and beautiful art all based on Game of Thrones! Dive into a mix of classic casino slots and enjoy never-before-seen social features, where teamwork on the slot machines can aid your quest to sit on the Iron Throne. 

Earn your Epic Win with alluring slots like Mother of Dragons and The Iron Throne, plus classic slot machine mechanics, such as Stick & Win, Progressive Jackpots, Bursting Wilds, Bonus Retriggers, Wheel Spins & so much more, straight from the Las Vegas casino floor!

Add Jon Snow, Arya Stark, Tyrion Lannister and the rest of your favorite Game of Thrones characters to your collection. Collect them all to earn massive prizes and fantastic free bonuses!

Collect free coins to keep spinning the slot machines, and aid your efforts to become a slot games legend in the Seven Kingdoms! 

Test your wit and skill against a fearsome dragon! Best the Dragon’s Egg mini-game to earn the glory of a Legendary Win! 

Take your Game of Thrones Slots Casino quest to the next level by creating or joining a House, where you will be able to earn extra free rewards and battle for glory!

Reap the benefits of your House; earn free coins whenever your housemates get big wins on the slot machines, and earn other extra rewards from housemates as well!

Help your House best all challengers, and conquer the Seven Kingdoms one region at a time, by beating the other houses in the For the Throne Weekly Slots Leagues. Finish as the MVP of the winning House in the For the Throne league, and you will sit alone atop the Iron Throne, and the whole of Game of Thrones Slots Casino!

Invite friends, strategize and plan your conquest with the chat feature, allowing you to talk with your game friends at any time, even while spinning the free slots! 

Combine your efforts with the other slots players; winning massive coins with group play on the Social Jackpot! Work with your fellow slots spinners to progress down the trail, and once you reach the end, win a Jackpot to split with your team! 

Take Westeros by storm in one of the most epic slot machine games ever made! Download Game of Thrones Slots Casino NOW!

Our casino slot machines game is free to play; however, in-app purchases are available for additional content and in-game currency. 

Use of this application is governed by Zynga’s Terms of Service, found at www.zynga.com/legal/terms-of-service.

For information about how Zynga uses personal data, please read our privacy policy at http://www.zynga.com/privacy/policy.


Official HBO Licensed Product. ©2019 Home Box Office, Inc. All Rights Reserved. HBO and related trademarks are the property of Home Box Office, Inc.","[""Games"",""Casino"",""Adventure"",""Entertainment""]","17+","2019-05-30T17:12:47Z","2020-03-17T17:03:14Z","Winter has come in the latest release from Game of Thrones Slots Casino!
-Earn riches from battle in one of our newest machines: ‘Spoils of War’!
-Pay tribute to the Crown as you earn Big Wins in our all-new machine: ‘Queen Margaery’!
-Play faster than ever before with new updates and upgrades!","1.1.1644",0,"Zynga Inc.",4.5,1214,5,6
"com.spicerackmedia.bingoshowdown","Bingo Showdown – Live Game","Saddle up and ride to the BINGO SHOWDOWN – one of the best live bingo games in the wild wild west – yeeeeehaw! Indulge yourself in an exciting bingo online experience that combines an epic old west environment with state-of-the-art features of social bingo.

Bingo Showdown is the place for you, cowboys and cowgirls, to play classic Bingo games or multiplayer Bingo tournaments and win big. The most exciting free bingo game is just a click away! Not all bingo games deliver but Showdown is the bingo app that’s sure to give you a full-blown bingo rush! You can be that lucky bingo player! just install and then you’ll be speaking our bingo lingo.

Multiplayer Gameplay
Enjoy a multiplayer bingo gameplay and spice up your social gaming experience while you compete with other bingo players from all over the world in free bingo games.Bingo Showdown has the most fun games to play with friends or strangers. 
Hop on wild Bingo live tournaments for a social game adventure or challenge yourself with speed bingo games and prove that you are the fastest drawer in town.

Play Bingo on Facebook or on your smartphone – play bingo online anytime, anywhere! Get an intense bingo rush from the exciting voice of the bingo caller calling your lucky numbers on your way to a BIG WIN.

The Book of Outlaws - WANTED! 
There’s a new sheriff in town! Shoot your way through the Showdown bingo cards and catch outlaws on the run while you play one of the best bingo games online. For every Bingo game won, collect a puzzle piece to find an outlaw on the run! Capture outlaws to win rewards, free gifts, Bingo bonus offers, and more! Experience the unique environment of a western bingo world while you’re chasing the outlaws. Enjoy high speed bingo thrills while chasing the bad guys on your way to the ultimate glory.
Be the Best in the West
Play social Bingo game with your Facebook gang or other Bingo players from around the world. Use your bingo daubers as guns to shoot your lucky numbers. Show them how it’s done in live bingo action and ride to the top of the leaderboard to win that precious bingo jackpot. Invite a new friend to enjoy the delightful experience of the Showdown and get a full sack of bonuses! Take some time off our showdown bingo rooms  for a Wild West bingo holiday with your cowboy pals or just random horseback riders online and have the time of your life!

The most exciting free bingo game is just a click away!

Amazing Showdown features:
-	Play with or without WIFI
-	Daily bonus spins – SPIN AND WIN!
-	Daily powerups and bingo tickets
-	Speed bingo – for the swift fellows
-	Exciting minigames - for a true hot shot


The Bingo hall of fame has a blank spot for you, don’t miss it.


- LIKE US @ Facebook.com/BingoShowdown

- Log in with Facebook and sync your account with your PC and all your devices.

- Enjoy the game directly on your PC through Facebook at 
https://apps.Facebook.com/Bingo-showdown.


•	The games are intended for an adult audience.
•	The games do not offer ""real money gambling"" or an opportunity to win real money or prizes.
•	Practice or success at social casino gaming does not imply future success at ""real money gambling.”","[""Games"",""Casino"",""Entertainment"",""Board""]","17+","2015-01-28T10:57:15Z","2020-03-13T18:18:13Z","Yeehaw, Bingo Fans! We've made several improvements to Bingo Showdown to improve your daubing experience!","433.0.0",0,"Spicerack Media",4.5,12627,,
"com.youdagames.pokerworld","Poker World - Offline Poker","FREE OFFLINE TEXAS HOLDEM POKER GAME, no internet required.

Become the World Poker Champion - play poker around the world in the most famous poker cities.

Poker World is brought to you by the makers of Governor of Poker. In this great offline poker game, you're battling and bluffing your way through several continents and famous poker cities. Ever played poker in Macau? Or visited the majestic Monaco casino? Or went all in in the Bellagio in Las Vegas? This is your chance. And you'll play poker with only one goal: to become the best poker player in the world.

In Poker World, you start your first poker tournament in the United States. By winning tournaments you progress and build up your reputation as a poker player. You will be able to join bigger and more exciting poker tournaments, get better poker sponsor deals and buy cool items to show off your poker status. And don’t be surprised if you get challenged by the best players in the world. You'll play heads-up poker against these World Top players and climb your way to the top.

TRY POKER WORLD - SINGLE PLAYER POKER FOR FREE, SHOW OFF YOUR SKILLS AND BECOME THE WORLD’S BEST TEXAS HOLD'EM POKER PLAYER IN THIS GREAT OFFLINE POKER ADVENTURE!

Great game features:
- MORE THAN 30 HOURS of Texas Hold'em Poker play;
- OVER 60 POKER CITIES in the world where you can participate in challenging poker tournaments. Every tournament varies in buy-in, number of players and poker winnings;
- COLLECT STATUS SYMBOLS to build up your reputation in the poker scene and get access to certain tournaments;
- SIGN SPONSORSHIPS to earn more chips and tickets for special tournaments;
- WORLD TOP 10: beat all World Top players and win tickets for special tournaments;
- PLAY ANYTIME, ANYWHERE: Poker offline, no internet connection required:
There is no internet connection required to play this great game. And one other big advantage: you don't have to wait for real world players like you do in live multiplayer poker. Slick, fast gameplay!
- THE BEST AND MOST FUN POKER AI IN THE WORLD
This poker engine is created to give you the best poker experience and the feeling you are playing against real players. We made the AI to ensure the game is great for both beginning poker players who are learning poker and experienced players. Refine your card tactics to match the style of your opponents! The offline players will play better in each new city and poker tournament!
- BIG FREE WELCOME PACKAGE: 20,000 free poker chips;
- MORE FREE CHIPS: Collect FREE chips every day with your daily bonus;
- EARN MORE CHIPS: Watch videos and earn free bonus poker chips in this poker paradise;
- GREAT HD GRAPHICS: The poker game is beautifully designed and includes HD poker graphics for a great poker experience. 

Millions of poker players have already enjoyed our Governor of Poker games.
Play this very exciting Texas Hold'em poker game and prove you are the best poker player in the world. Press Install and download Poker World NOW.","[""Games"",""Casino"",""Card"",""Entertainment""]","17+","2017-03-06T22:21:16Z","2019-09-08T22:08:10Z","- Fix for crashes on some iOS versions","1.5.18",0,"Youda Games Holding B.V.",4.5,3573,4.5,781
"slots.maniagames.jackpot.casino.magic.party.ios","Slots Casino - Jackpot Mania","Play casino games and enjoy casino slot games for fun – right at your fingertips! Time to enjoy real las vegas casino slots with bonus in this world favorite online casino slots.You can play Jackpot Mania slot games with bonus and play Vegas slot games offline. With exciting list of casino games straight from the casino, spin casino games online and win casino games slot machines bonus and more. Vegas fun never stops! Choose among our thrilling bonus slots and play those slot games with bonus spins to win even more!
 
- Get 100 MILLION WELCOME COINS on first install!
If you love win big, Wild Jackpots, multipliers, mystery slot casino games then play Jackpot juegos de casino gratis 2018 and enjoy over $100,000,000 slots casino games welcome coins! And for all the sloto maniacs out there who absolutely love juegos de casino gratis sin internet, this is the place you are looking for! Play mystery slots with bonus casinos games and achieve daily goals and win biggest quest jackpot in your favorite slot games with bonuses.

- Top Features
- No wifi games 2017 – Jackpot Mania is the games that don’t need wifi!
- DOUBLE UP your online slots WINS every time by taking the chance and flipping the cards.
- Best Vegas game collections - Glorious Buffalo, Forest of Pixies, Tiger Eclipse, Olympus and more 
- All slots unlocked for ALL and new slot machine casino games added every month!
- Daily Goals for you to complete and get HUGE casino games bonus!
- Exclusive and exciting slots only available in slotsvegas, and here!
- Chance to win 10,000,000,000+ of world casino Jackpots in juegos de casino gratis tragamonedas 777 
- Real casino games online designed by REAL Casino experts!
- Special slots vegas casino bonus reward when you level up!

Exclusive slot machine casino games featuring beloved stars & bonuses
Welcome to the BEST online casino slots game! A variety of high-quality slot games from Vegas exclusives to the latest unique one give you ultimate fun you may have never experienced! Like no other online casino, every slots games in Jackpot Mania Casino has its own jackpot like the all slots casino in land-based Las Vegas Casinos. Let us SPOIL you with massive casino slots bonuses! You’ll find the best slot machines to play and reap the  slots rewards with Slots of Vegas slot machines

Larger-than-life jackpot wins
Love real casino slots with bonus? Well, look no further! The BEST offline games are here! Play exciting Vegas-style slot machine games online or offline and watch the spinning reels reveal your BIG WIN as you hit the 777 slots JACKPOT! Jackpot Mania offers most thrilling Las Vegas casino slots that will have you coming back for more! Download Jackpot Mania slot games play offline today, choose your favorite slots  and let the winning begin!

Jackpot Mania is intended for adult audience for entertainment purposes only. Success at social casino slot gambling does not reward real money prizes, nor does it guarantee success at real money gambling.","[""Games"",""Casino"",""Entertainment"",""Card""]","17+","2018-10-27T17:24:18Z","2020-03-12T21:41:37Z","1. New and exciting game and event!
2. Improve performance!
3. Fix bugs!","1.51",0,"GRANDE GAMES LIMITED",4.5,1754,5,20
"com.mobilityware.Solitaire","Solitaire by MobilityWare","We’ve made some incredible NEW FEATURES for Solitaire:

DAILY CHALLENGE CALENDAR THEMES
Each month of the year has a unique theme to spotlight. Take a look at your Daily Challenge calendar for a fun new theme each month!

MODERN CARD FACES
Solitaire has a fresh card face style, without sacrificing the classic look and features that our fans enjoy!

This Solitaire game features DAILY CHALLENGES. Each day you’ll receive a unique Daily Challenge. Solve the Daily Challenge and receive a crown for that day. Earn trophies each month by winning more crowns! Your Daily Challenges, crowns, and current trophy status are available to view any time

How great are your Solitaire skills? With LEADERBOARDS, you can compete for the best Solitaire score against players all around the world.

Solitaire is a universal app, playable in the highest quality available for each Apple device. 

= FEATURES = 
•	Ad-Free Gameplay
•	Daily Challenges
•	Themed Card Backs and Backgrounds
•	Multiplayer Solitaire
•	""Show Me How To Win"" for difficult deals
•	Leaderboards
•	Draw 1 and Draw 3 cards
•	Portrait and Landscape orientations
•	Customized card backs and backgrounds
•	Achievements
•	Right or left handed play
•	Unlimited Undo
•	Auto Complete to finish game
•	Standard and Vegas Scoring
•	Statistics

The addicting game you’ve been playing on your computer for years now goes wherever you go. Download Solitaire today!

LIKE US on Facebook
http://www.facebook.com/mobilitywaresolitaire

For the latest info and what we are up to, check out
http://www.MobilityWare.com/

Created and supported by MobilityWare","[""Games"",""Casino"",""Card""]","4+","2008-07-11T07:00:00Z","2019-02-12T18:50:18Z","Fun Features have been added including:
- New Setting: Quick Play
- New exclusive card back, awarded for downloading Castle Solitaire by MobilityWare
Numerous small bug fixes and updates to improve your gameplay experience!","6.2.0",4.99,"MobilityWare",4.5,26125,5,3405
"com.fullersystems.CribbagePro","Cribbage Pro","Classic cribbage where 2 players race to 121 points with single player or online multiplayer!

Play the powerful computer opponent or go online with other players worldwide!

Features:
* Single player or Online Multiplayer (Cross-Platform)
* Cross-Platform Multiplayer
- iOS/iPod/iPhone/iPad & non-iOS devices
* Multiplayer ""tournament"" options
- Play best of 1, 3, 5 or 7 games to win
* 3 single player difficulty levels
* True random shuffle through random.org
* 80+ single player achievements possible
* Simple and intuitive game play
* Shuffle, scoring & other sound effects
* Detailed stats & ""Top 50"" leader-board
- Separate for single player & multiplayer
* Over 50 in-game avatars to choose from
* Custom avatars
* Manual counting option w/ muggins
* Single player hints to learn cribbage
* ""Cut for first deal"" to balance the odds
* Multiple game boards, backgrounds & cards
* Options for auto-play on selection or confirm, auto-cut the deck and more!
* Add a friend, send private messages or chat
* VoiceOver Accessibility
* Remove ads with in-app purchase option

*Apple is not a sponsor of any promotion*

Please Email issues/ideas to support@FullerSystems.com

Terms of Service & End User License Agreement: http://www.cribbagepro.net/eula.html","[""Games"",""Card"",""Casino""]","17+","2011-01-06T02:46:17Z","2019-10-21T15:05:46Z","Thanks cribbage fans for the great suggestions! This update is a bug fix release (primarily iOS 13 & Multiplayer). More coming soon!","2.6.15",0,"Fuller Systems, Inc.",4.5,6162,4.5,478
"com.zynga.hititrich","Hit it Rich! Casino Slots Game","﻿Hit it Rich! Slots is the biggest collection of slot machine games based off of some of your favorite franchises! Follow the yellow brick road to Vegas in THE WIZARD OF OZ™ or fight the future with THE TERMINATOR™ slot machine. Hit it Rich! Slots has casino fun and mini games for everyone!

Features:

ICONIC GAMES – Spin slot machines featuring:
- The Wizard of Oz™
- The Terminator™
- Ted™
- Ghostbusters™
- Willy Wonka & the Chocolate Factory™
- Elvira™
- The Princess Bride™
- Mustang Money™
- Dragon Lines™
- Steve Harvey®
- I Love Lucy™
- Marilyn Monroe™

FREE COIN BONUSES
- Start Rich, and get Richer 10,000,000 FREE coins just for playing
- Play Daily Bonuses and Bonus Games to make your wallet even fatter

SHARE THE WEALTH
- Connect with Facebook and send your friends FREE spins or FREE coins
- Extend your stay when you play with friends! It’s fun, fast and easy

VEGAS QUALITY & DESIGN
- Head to the heart of Vegas with state-of-the art game design, graphics and sound
- Each slot machine is lovingly recreated to look just like the real thing! 

BONUS GAMES GALORE
- Play action-packed bonus games with HUGE jackpots!
- Choose your destructor in Ghostbusters™ or test your fate with Freaki Tiki 2. There’s always a fun new game to play in Vegas!

Facebook’s best slots game is available for iPhone, iPad and iPad mini! Download today and start your slots journey!

Additional coins available for purchase.

Facebook:
Facebook.com/HitItRichSlots

Twitter:
Twitter.com/HitItRichSlots

ADDITIONAL INFORMATION:
• This game is intended for an adult audience and does not offer real money gambling or an opportunity to win real money or prizes. Practice or success at social gaming does not imply future success at real money gambling.
• The game is free to play; however, in-app purchases are available for additional content and in-game currency.
• Use of this application is governed by Zynga’s Terms of Service, found at www.zynga.com/legal/terms-of-service. 
• For information about how Zynga uses personal data, please read our privacy policy at http://www.zynga.com/privacy/policy.
• The Wizard of Oz™ - THE WIZARD OF OZ and all related characters and elements are trademarks of and © Turner Entertainment Co. (s17)
• The Terminator™ - The Terminator ©2017 Studiocanal S.A.S. ® All Rights Reserved.
• Ted™ - TM & © 2017 MRC II Distribution Company L.P. All rights reserved.
• Ghostbusters™ - TM & © 2019 Columbia Pictures Industries, Inc. All Rights Reserved. 
• Willy Wonka & the Chocolate Factory™- © and ™ Warner Bros. Entertainment Inc. (s17)
• Elvira TM & © 2019 Queen ""B"" Productions. All Rights Reserved.
• The Princess Bride™ - © Princess Bride Limited.  All Rights Reserved.
• Steve Harvey® - Steve Harvey© 2017 Beautiful Day Productions LLC. “Steve Harvey” is a registered trademark of Steve Harvey. All Rights Reserved.
• I Love Lucy™ - I LOVE LUCY and related marks TM & © 2017 CBS Broadcasting Inc. All rights reserved. Images of Lucile Ball & Desi Arnaz are licensed by Desilu, too, LLC. Unforgettable Licensing.
• Marilyn Monroe™ - Marilyn Monroe™ and the Marilyn Monroe signature are trademarks of The Estate of Marilyn Monroe LLC. Rights of Publicity and Persona Rights are used with permission of The Estate of Marilyn Monroe LLC. Photo Bernard of Hollywood © 2017 Renaissance Road Inc. marilynmonroe.com","[""Games"",""Casino"",""Card"",""Entertainment""]","17+","2013-12-10T19:41:42Z","2020-03-10T20:23:24Z","Get ready to spin and win with the latest release from Hit It Rich! 
 - Get yourself a Big Win with our latest machine: Trophy Life
 - POWER UP with our latest season of Rich Collections!!!
 - Look out for new and exciting events coming up!","1.9.1232",0,"Zynga Inc.",4.5,6719,5,9
